-14.1996,5.27239
-14.2383,3.78737
-14.2076,2.29712
-13.7042,0.941586
-12.6726,-0.0958083
-11.3272,-0.654718
-9.8553,-0.707112
-8.37636,-0.680176
-5.8834,-0.605411
-4.40863,-0.567537
-2.95379,-0.552283
-1.47525,-0.571781
-0.0141345,-0.61781
2.47588,-0.709347
3.94893,-0.74615
5.43761,-0.758465
6.88367,-0.76044
8.32298,-0.532755
9.49965,0.37555
10.2413,1.65485
10.3498,3.09817
10.3485,4.58724
10.3375,6.05443
9.91881,7.47826
8.89967,8.51326
7.62039,9.17038
6.14414,9.28962
4.6629,9.27379
2.16417,9.21846
0.580038,9.18673
-0.877451,9.17491
-2.35639,9.19057
-3.81444,9.22739
-6.34731,9.30111
-7.81768,9.32932
-9.30442,9.33841
-10.8044,9.33558
-12.2164,9.01952
-13.3635,8.1108
-14.0874,6.84642
-14.1993,5.38097
